"id","iata_code","icao_code","name","city_id","city_name","time_zone_offset","latitude","longitude","score","enabled","duffel_id","__drizzlerowid__"
"estkx3ieiwot29k37b6hnbq8","JGB","oyqe","Jagdalpur Airport","id8tskrklcmacnoxzm17xarm","Jagdalpur","+05:30","19.07417","82.03667","0","1",,"3480"
"esuoi7bg1nii0pu6wp6ygs69","ISU","ORSU","Sulaimaniyah International Airport","u17mepjtfmxsule4y5mdn11c","Sulaymaniyah","+03:00","35.56167","45.31667","1","1",,"7721"
"et1b0tdf665ucm9681jzbvlk","CHB","OPCL","Chilas Airport","ketidcv9hwatohzsw9x91bmj","Chilas","+05:00","35.42723","74.08556","0","1",,"1525"
"et7xgolxcbftm9hnk8yhlh7t","ZAO","LFCC","Cahors-Lalbenque Airport","l3b7ve0aei416po2jgmgegri","Cahors","+02:00","44.35139","1.47528","0","1",,"1219"
"et9inuyysy54n0vf90tumdp4","URT","VTSB","Surat Thani Airport","cwbzj7tssyoc0b5bfhq403jw","Surat Thani","+07:00","9.1325","99.13556","1","1",,"7761"
"etfdk1q482916a4tqr31nops","JVL","KJVL","Southern Wisconsin Regional Airport","y5xvzzstb6avku9c3wvdkrlg","Janesville","-05:00","42.61528","-89.04138","0","0",,"7560"
"etkahczuw97na8hxxxumhgg8","CCZ","MYBC","Chub Cay International Airport","e92ppoukqjjd1ni49cps53dc","Chub Cay","-04:00","25.41723","-77.88166","0","0",,"1578"
"etwd6836b5g8h1e70vfnuh2l","NAG","VANP","Dr. Babasaheb Ambedkar International Airport","jtbponvi0322r2y8pag6bm6c","Nagpur","+05:30","21.09223","79.04723","1","1",,"2108"
"etxi57adsw9dc5besg3d8h18","CIF","ZBCF","Chifeng Yulong Airport","hj0fb5s62l0s1lly1zr6xw5y","Chifeng","+08:00","42.23334","118.9095","1","1",,"1519"
"ety3ge4th9mhunjqkldk20ri","KMP","FYKT","Keetmanshoop Airport","u789bpgs4mhkhuscgbxrrqpy","Keetmanshoop","+02:00","-26.53972","18.11139","0","0",,"3835"
"etyofau2dk6du5qfhczp47lt","ASP","YBAS","Alice Springs Airport","umstwyznhv7yxdekmks36toh","Alice Springs","+09:30","-23.80361","133.9003","2","1",,"184"
"eu30o5oq3ru25vv81qdh2xvy","FYN","ZWFY","Fuyun Koktokay Airport","l5ju19qr026xil8f6l3e081q","Fuyun","+08:00","46.8042","89.5121","0","1",,"2604"
"eu3o0g00ihsp3y9apdlmbjq0","NJA","RJTA","Atsugi Naval Air Facility Airport","chjwulrnff02p3fmvrfwdsz9","Atsugi","+09:00","35.45473","139.4503","0","1",,"492"
"eu76mrd7kzvrutlaaj0h19ul","TRI","KTRI","Tri-Cities Regional Airport","f1ei6badek8olybd88ku5742","Bristol/Johnson/Kingsport","-04:00","36.47528","-82.4075","1","1",,"8204"
"euhy73x57l96q7gnsql2o6tv","AXP","MYAP","Spring Point Airport","suh4ts6fd7yl7mpfhsizcjnu","Spring Point","-04:00","22.44167","-73.97083","1","1",,"7599"
"euitraji3fxzgas70haq955z","XMY","YYMI","Yam Island Airport","bp5jgy9ca9tc4egndgnlikcb","Yam Island","+10:00","-9.90111","142.77609","0","1",,"8862"
"euj4a1lrd7x2odratq94h5bf","YCM","CYSN","Niagara District Airport","ayfhfwir6hzimcrqdy640enj","St Catharines","-04:00","43.19167","-79.17166","0","0",,"5656"
"eum0waw6cn6l2kr0c4wncpr7","PIW","CZMN","Pikwitonei Airport","ic97bnz9od3hqobzj6gxsje2","Pikwitonei","-05:00","55.58001","-97.15","0","1",,"6266"
"eup50r7g80j29yz8ytpcxjxd","AGB","EDMA","Augsburg Airport","fuxp92mguivsbki2wzk4k32g","Augsburg","+02:00","48.42528","10.93167","0","1",,"504"
"euuycc50xfhnmfksq4rygcy5","GDJ","FZWC","Gandajika Airport","jla0ntf8x9rvtja4h4hmof6u","Gandajika","+02:00","-6.79361","23.96528","0","0",,"2634"
"euw1iwmb0pdypcsf4jozcgo0","UPN","MMPN","Uruapan International Airport","cqme4gcouucjtf1s8lbuh2ay","Uruapan","-06:00","19.39667","-102.0392","0","1",,"8376"
"euyft5v96lco6l0ryajh7k7b","MTL","YMND","Maitland Airport","ehrlndju17hhk51p5mdmeven","Maitland","+10:00","-32.70333","151.4881","0","0",,"4718"
"ev4h56pddyb5ipc456y7ksbn","CCC","MUCC","Jardines del Rey Airport","q5t2oq656nk5gwgjg4znrlis","Cayo Coco","-04:00","22.46139","-78.32694","1","1",,"3502"
"ev6y8mhfagyn093q3gbssgmy","THE","SBTE","Teresina–Senador Petrônio Portella Airport","u1w5y5hj7r11bqypf2bihyq3","Teresina","-03:00","-5.06","-42.82361","1","1",,"8001"
"evfn3bekwy8i3jw0blnbd98p","NEK","HANK","Nekemte Airport","eyvnhgkkh7hpmwb8cy7rkijy","Nekemte","+03:00","9.035","36.61195","0","1",,"5589"
"evk1ody48e7enymvx4cuglyg","PMD","KPMD","Palmdale Regional Airport","pzx3d8m19a35iw9ju1zzoplb","Palmdale","-07:00","34.62278","-118.0917","0","0",,"6068"
"evozxs1q0lvm31lfj65nlrdm","YBI","CCE4","Black Tickle Airport","xsib2gt89znegbsayguh7ov9","Black Tickle","-03:00","53.46917","-55.78527","1","0",,"946"
"evs5dwgm2rvdbsl01ga6sqrs","PML","PAAL","Port Moller Airport","xrhj75rb7d54s5s3e58l3468","Cold Bay","-08:00","56.00612","-160.55969","1","1",,"6411"
"evsujjos2z1leffkt6439y23","CER","LFRC","Cherbourg – Maupertus Airport","xm333a0ox9ah3h672z7iyb1w","Cherbourg","+02:00","49.65","-1.47027","0","1",,"1486"
"evxny4akemurfd4999umlgd1","WAT","EIWF","Waterford Airport","q407z8zib0cuju5mpz5rzbli","Waterford","+01:00","52.18723","-7.08694","0","1",,"8633"
"evy4mwnp2c1tk4mdt4ijgihr","OTI","WAMR","Pitu Airport","vsuw72na20rvkm5sizseovyt","Morotai Island","+09:00","2.04612","128.325","0","1",,"6294"
"evzttjqok9t5su7bjrx3370l","HTT","ZLHX","Huatugou Airport","fr27soopoleqkz59e5pz1ql1","Huatugou","+08:00","38.265","90.84806","0","1",,"3244"
"ew3k5pahkncb48962ho8s0xd","ZBF","CZBF","Bathurst Airport","latq0epq6kk8405u3livsypy","Bathurst","-03:00","47.62973","-65.73888","0","1",,"724"
"ew6amquxaqy8gyr3ic1py7r5","BTX","YBEO","Betoota Airport","jrow57diuj105rst9m757si4","Betoota","+10:00","-25.63","140.8","0","0",,"863"
"ew9wekbn9etl373d4kf3jpth","BUQ","FVBU","Joshua Mqabuko Nkomo International Airport","qn802jwvpz1vbpgi80sqkaeh","Bulawayo","+02:00","-20.0175","28.61778","1","1",,"3600"
"ewc62cas3c8oeacli45a1ec5","GUJ","SBGW","Guaratinguetá Airport","osigd806qsle6a6oo1o93tj4","Guaratingueta","-03:00","-22.82","-45.22","0","1",,"2948"
"ewftwkuwe7qs278734zpa2ke","GBA","EGBP","Cotswold Airport","pupiqvy16gjxaijnj5mwrci8","Kemble","+01:00","51.66917","-2.04833","0","1",,"1777"
"ewglw9mqwqidyjnkjxpj21c6","SQO","ESUD","Storuman Airport","tqgdvkuqmwu3800qp6acoot0","Storuman","+02:00","64.96112","17.69612","0","0",,"7678"
"ewj734kb06hwn6mjxeobz54l","ADY","FAAL","Alldays Airport","zhxmp6eiqbok148fpuifbzhp","Alldays","+02:00","-22.67888","29.05556","0","1",,"192"
"ewrwqvjzu8herxbxn9s53a9p","TBR","KTBR","Statesboro Bulloch County Airport","da7zu0o4h4mtzelm5ped49na","Statesboro","-04:00","32.48001","-81.75","0","0",,"7616"
"ewu5vnor9bvnercym2re2w2x","SXM","TNCM","Princess Juliana International Airport","rsa1omg8vaf1hdo0dqgfgxly","Saint Martin","-04:00","18.04084","-63.10888","3","1",,"6471"
"ewwoalnrnsqkhvtit2p8m0bk","WLD","KWLD","Strother Field","pi21jh6kvzb760o4uj1jw58a","Winfield/Arkansas City","-05:00","37.16723","-97.03361","0","0",,"7690"
"ewy6pqjstg0gfrrgdy3v3c1f","BTS","LZIB","Bratislava Airport","b73ua2sj6y6gpubp7msvlfdm","Bratislava","+02:00","48.17028","17.21278","2","1",,"1082"
"ex05lot6ctt9fj447e9j2qcg","HWD","KHWD","Hayward Executive Airport","nxrbor0o0r07ikvj495yfidl","Hayward","-07:00","37.65917","-122.1233","0","0",,"3102"
"ex0rjf5juxf31elzk8u2pp7n","EED","KEED","Needles Airport","dbxf7xlw321yeqoa4ex6a3cu","Needles","-07:00","34.85","-114.6","0","1",,"5580"
"ex66d0mu29686zic2lqz6ir0","AJL","VELP","Lengpui Airport","v6tzb0h8bw7m078d649eol18","Aizawl","+05:30","23.83778","92.62028","0","1",,"4404"
"exbcd11siucjto8uexqql3to","RLK","ZBYZ","Bayannur Tianjitai Airport","glnyriw9q50zp1um4v5dw5yh","Bayannur","+08:00","40.92639","107.7389","0","1",,"746"
"excn5d5a2utgeaacg9kb20gn","WZA","glqm","WA","vch9v37m7oe63ta5m0097sn1","WA","+00:00","10.08266","-2.50769","0","1",,"9242"
"exg2nqll1zq7wporyvg6nzee","KWN","PAQH","Quinhagak Airport","w9smrr4z6876jh8eugowarll","Quinhagak","-08:00","59.75","-161.89999","1","1",,"6595"
"exjj3k32ziful98vzz4k8men","BPX","ZUBD","Qamdo Bamda Airport","pwtu3yxq2xejmju30q197gc3","Bangda","+08:00","30.55362","97.10834","0","1",,"6551"
"exol1fhunhin4i5wqqesxr6u","KHM","VYKI","Khamti Airport","nmkhb4sew94o98k0z3jozckl","Khamti","+06:30","25.98834","95.67445","0","1",,"3897"
"expqdo2xzy6qlrxgy0b723ba","GIY","FAGI","Giyani Airport","z0x9uwa5b8nftdaz4almnck9","Giyani","+02:00","-22.37","29.98","0","1",,"2764"
"exraazlvcm20beqls7damru7","INO","FZBA","Inongo Airport","snnz3br7fyk9mfi93gxksm0d","Inongo","+01:00","-1.95","18.28","0","1",,"3383"
"exsksny6xw0eapd4ts62quvv","NTB","ENNO","Notodden Airport","i54voblzjja6mvvvqp28i2kx","Notodden","+02:00","59.56556","9.21223","0","0",,"5764"
"exty66h2n7m2ago5epzbqn9c","TNM","SCRM","Teniente Rodolfo Marsh Martin Airport","lotk8jvp1faauhhp4xjw3pv9","King George Island","+00:00","-62.19083","-58.98666","0","0",,"7990"
"exvzjkcxlwm5vt7v3bfd4518","LGR","SCHR","Cochrane Airport","pzwqy8sgwh26ug8ct4x6d4uc","Cochrane","-04:00","-47.33","-72","0","0",,"1643"
"ey41errqg9hhrv5c7c767teq","PYV","i7bi","Yaviza Airport","mwicuhnd7h4qee1wr8aqb6kw","Yaviza","-05:00","8.13306","-77.7","0","0",,"8890"
"ey6te4qem5zigcfbyizgsfyh","RHI","KRHI","Rhinelander-Oneida County Airport","jf64jtgtk1w4rhgisdm4bwgb","Rhinelander","-05:00","45.63112","-89.4675","0","1",,"6723"
"ey80pd2tcwfsumbf3dumj1ym","ENT","PKMA","Enewetak Auxiliary Airfield","th8xx0r1a047i1pljlt1e1j8","Enewetak Island","+12:00","11.34139","162.32809","0","1",,"2312"
"eybbcsk7lwobcxdfxs3ntx1u","GOT","ESGG","Göteborg Landvetter Airport","c61bkm4d7vbtp3961eqk9y9x","Gothenburg","+02:00","57.66806","12.29084","5","1",,"2836"
"eyl6yn50ocuqzw9ssrhfaxc5","LKY","HTLM","Lake Manyara Airport","ea6vhjgo1xdokta0zn37siza","Lake Manyara","+03:00","-3.37638","35.81862","1","1",,"4248"
"ez1ppdx59zjmi78y07g6cel9","DOI","AYDO","Doini Airport","zy4dm185vcejdl2bdsybi71q","Doini Island","+10:00","-10.72","150.7","0","1",,"2061"
"ez3660f10ntaxl716d0cofzb","BRG","q1ak","SIAU","akhb17q79dpkhvca2cus9gke","BALIRANGEN","+08:00","2.6525","125.4247","0","1",,"9105"
"ez58kzxmscq7emz8xxng33y5","TDV","FMSN","Samangoky Airport","vioml4uth9kvqh74d6bfuhky","Tanandava","+03:00","-21.7","43.73001","0","0",,"6988"
"ezb46ytdzchmrtw8rs8kj7s7","LBN","xbz3","Lake Baringo Airport","k8wvo4pthg2mekn4h6n5lqcb","Lake Baringo","+03:00","0.66612","36.10417","0","0",,"4231"
"ezdilyfv34r6dmw56e41yj0e","SSD","SCSF","Víctor Lafón Airport","mcppkokkkureqwxm1t0znkze","San Felipe","-05:00","1.91612","-67.07805","0","0",,"8483"
"ezj0ho0jr0abv9uy2j6q1y24","MUY","FCBM","Mouyondzi Airport","grnxxmhzypbr98qy24f083zf","Mouyondzi","+01:00","-4.015","13.96639","0","1",,"5382"
"ezj648haf42eoauig8jidw3i","JSK","siw7","Jask Airport","rnv09ar1p1gu5haigv8hsdsx","Jask","+03:30","25.65445","57.8","0","0",,"3503"
"ezlayfngkd4fpkxmdc4krhbh","YKO","LTCW","Hakkari Yüksekova Airport","a8tllvaf7vjso2ko0n3o1170","Hakkari","+03:00","37.55","44.23778","0","1",,"3012"
"ezqhcukqv9g41v446ax8nkyb","VTB","UMII","Vitebsk Vostochny Airport","pjap1jk2b9h0ttbthhy1y4ni","Vitebsk","+03:00","55.12639","30.34973","0","0",,"8525"
"ezqxgsemufasfj897kf5oej6","NMS","VYNS","Namsang Airport","vn1jlv89k2rs74jkurymi42n","Namsang","+06:30","20.89056","97.73584","0","0",,"5498"
"ezr8omhf3ybwjjo0i5s9mugc","IGO","SKIG","Chigorodó Airport","glo2eaaqrguhk66748iihkli","Chigorodó","-05:00","7.68306","-76.68","0","1",,"1523"
"ezsbku5vc82o74uo90cdjl61","WTR","mpay","Whiteriver Airport","tuiybunrfe3fzzdbt070cmgy","Whiteriver","-07:00","33.81556","-109.9819","0","0",,"8719"
"ezsrwfdlov9uau6sinqpsohc","MMI","KMMI","McMinn County Airport","jqrg58dgk2luija1xhyec6j2","Athens","-04:00","35.45","-84.6","0","0",,"5015"
"ezvhwy85vcjguhhvf2pvlzuu","YGT","CYGT","Igloolik Airport","k4ujzofdg2i3jbz46sqcj3pi","Igloolik","-04:00","69.365","-81.8175","1","1",,"3305"
"f099r5ljakui99teip9h6mgd","GXH","ZLXH","Gannan Xiahe Airport","hrikj3wrn6bk188ktcqhgnmo","Xiahe","+08:00","34.81084","102.645","0","1",,"2641"
"f0h6tqbr7wpmojrnpmm6zbyy","GTN","NZGT","Glentanner Airport","ha373tp5j08s8dwqg4a4gvq2","Mount Cook","+12:00","-43.91361","170.1286","0","0",,"2780"
"f0hxuqd4uaafrdlv959l5zdi","MTI","GVMT","Mosteiros Airport","nctssdx9fmo9oh6enuomep6t","Mosteiros","-01:00","15","-24.43","0","1",,"5339"
"f0qeabedvja97etjq3rvk01o","FOK","KFOK","Francis S. Gabreski Airport","onhz729qzyzekdhxhegdj3k7","Westhampton Beach","-04:00","40.84362","-72.63111","0","1",,"2550"
"f0r76v12cajsdknomo3y6ad9","BUF","KBUF","Buffalo Niagara International Airport","jigel61m4nzvu4tlg2abxvuy","Buffalo","-04:00","42.94028","-78.73166","3","0",,"1146"
"f0udq41q5rcvoy65li4pxwgo","VTM","LLNV","Nevatim Airbase","yjwekhjrmnqatbo1dz0l77vy","Nevatim","+03:00","31.20834","35.01223","0","0",,"5610"
"f0xg650h30146n9djj0xuggm","SAM","ifj2","Salamo Airport","j5m9n4b5ykinqxnxcdpsdvvt","Salamo","+10:00","-10.33","150.8","0","1",,"6967"
"f0xnwk19df3bfijvctjq0ihy","HVE","KHVE","Hanksville Airport","a2tpitiqc663xpipik2kfvz7","Hanksville","-06:00","38.42","-110.7","0","1",,"3046"
"f178it0c2ic59l3cstut6jiu","LPQ","VLLB","Luang Prabang International Airport","ox3i4l66girc4a0a9m88chq3","Luang Prabang","+07:00","19.89917","102.1625","1","1",,"4598"
"f1cj85pz3nh4ggiisfvtfit2","PDA","SKPD","Obando Airport","vwjmaejs60ukvnyafusqgaor","Puerto Inírida","-05:00","3.85362","-67.90611","0","1",,"5825"
"f1pv5iqoyxsmymxszsw9nvu0","MWJ","SYMR","Matthews Ridge Airport","mwdx82z9g17byrcivc5ejm5j","Matthews Ridge","-04:00","6.55","-59.9","0","0",,"4960"
"f1rytd9awyns49w9ek6xe3ad","MKG","KMKG","Muskegon County Airport","upvhsspv51gfo9hihrhzi969","Muskegon","-04:00","43.16945","-86.23833","0","1",,"5436"
"f1ugls7mjoy0gb53sinehm99","LWK","EGET","Lerwick Tingwall Airport","w0lhelf7ay4w3d3itdwwqo4r","Lerwick","+01:00","60.2","-1.11694","2","0",,"4418"
"f20pg2nofizulbprimihz7v2","BEI","HABE","Beica Airport","wgjks6zvsigf7t9rlrcx6u2l","Beica","+03:00","9.38639","34.52195","0","1",,"771"
"f21786yl2hhjeiozkib0amjz","KTE","WMKE","Kerteh Airport","moe4wdi2mf00io3jd41jf4zv","Kerteh","+08:00","4.53917","103.4261","0","1",,"3887"
"f27v70mgfbpgnkn6pn3hnocg","FLZ","WIMS","Dr. Ferdinand Lumban Tobing Airport","lt149t8kugb819532co7v9eg","Sibolga","+07:00","1.55584","98.88889","0","1",,"2110"
"f2apbmb5ioij0wjx5v2r64p5","TEN","ZUTR","Tongren Fenghuang Airport","gmeo8keqglm4xlufott2umkf","Tongren","+08:00","27.88362","109.3081","1","1",,"8148"
"f2emw0pcce3qqnlbxsbnza79","YES","OISY","Yasuj Airport","fhrjp6jl527w1gdui6t6kodz","Yes Bay","+03:30","30.70056","51.545","0","1",,"8887"
"f2fx07d0x2rh28l1kvsjn40c","YBY","CYBF","Bonnyville Airport","quv7i19vy04z4fo2of9ywew0","Bonnyville","-06:00","54.27","-110.7","0","1",,"1008"
"f2kitw36i44tgza5aphtxlqv","PJA","ESUP","Pajala Airport","mkwenkzn08vczduhktjsm76d","Pajala","+02:00","67.24556","23.06889","0","0",,"6048"
"f2pavey9ov0xvmfoch8h5u7j","BWE","EDVE","Braunschweig Wolfsburg Airport","wvqk0m8mirxbbzu5v1o8rhxu","Braunschweig","+02:00","52.31917","10.55612","0","1",,"1084"
"f2r0y8q3oy43hpch4pm199la","PEF","EDCP","Peenemünde Airport","pnmhh40hyh5ucs4uxood9o3o","Peenemuende","+02:00","54.15778","13.77278","0","1",,"6181"
"f2tiewuoud96hv5snaqnls7q","HGI","HSFA","Paloich Airport","dnezrfjcqhzdv3838ilck4ie","Higlieg","+05:30","26.96639","93.65084","0","1",,"6076"
"f32epaiu5i5ftfoa9jj4vgzf","KCD","y1ms","Kamur Airport","wg3kwdjairpnvokxc0qi4itv","Kamur","+09:00","-6.2","138.7","0","0",,"3712"
"f338bfx9rzu8nahusp0wzzwz","LGH","YLEC","Leigh Creek Airport","d2asbbspoldzkmhug64ulzxu","Leigh Creek","+09:30","-30.59833","138.4258","0","0",,"4382"
"f39iz7cghimlmd9m8qstow47","HRT","EGXU","Linton-on-Ouse Airport","syv4arfzc8z3dzohm6187v60","Harrogate","+01:00","54.04889","-1.25277","0","1",,"4485"
"f3e4esz5ak74gb97pmhiekbt","VKG","VVRG","Rach Gia Airport","fg1oax2p61mvywkr4q8hehfi","Rach Gia","+07:00","9.95806","105.1325","0","1",,"6608"
"f3jw06yl1mvt29ae8yv9gufv","HSB","KHSB","Harrisburg-Raleigh Airport","vo7tp77cr0jun8sxyamim9a7","Harrisburg","-05:00","37.73001","-88.55","0","0",,"3056"
"f3kaapxibb8gf32ak4yef1ib","TZM","bnur","Cupul Airport","kkc68rqyn4wh6bfvdem43as7","Tizimin","-06:00","21.15445","-88.17111","0","0",,"1832"
"f3mtdlg1uwmegtehdl9rgpw9","EFL","LGKF","Kefalonia Cephalonia International Airport","jhiuyck4w6mop1unwnwvozxx","Kefallinia","+03:00","38.12","20.50056","1","1",,"3837"
"f3mxshsp0r5n9xa3tb7iem3g","GBR","KGBR","Walter J. Koladza Airport","ewkdf0qrhizvlg7oyf78uj1k","Great Barrington","-04:00","42.2","-73.36999","0","0",,"8587"
"f3nkss2zyjs5mwjpinzndilv","TWC","ttho","Tangwangcheng Airport","d58uvxqw4uiryu3kv1xkvi8o","Tumushuke","+08:00","39.88056","78.99","0","1",,"7894"
"f3torw67jzrzqha1ymgizxm6","WHS","EGEH","Whalsay Airport","gkinkwemelhyc62ec26mzqiw","Whalsay","+01:00","60.37","-0.98333","0","0",,"8704"
"f3tx4mgngttaci9mj54fxo79","VIY","LFPV","Vélizy – Villacoublay Air Base Airport","g5zeyfx0uffj12ih3hkck5ty","Paris","+02:00","48.77445","2.20167","0","1",,"8456"
"f3wv5sy4v0797zv8buf252xf","BEB","EGPL","Benbecula Airport","njt6iuuo6ibvtkp4c17yi3ew","Benbecula","+01:00","57.48112","-7.36277","0","1",,"814"
"f40lc4lp704dsidh1mimagjr","KAT","NZKT","Kaitaia Airport","c49jn4ytqiw7lafvee1b2f3e","Kaitaia","+12:00","-35.07","173.28529","0","1",,"3666"
"f415jgbopyrpttfd2919xpkr","FZL","dt6f","FUZULI INTERNATIONAL","n5bishfbn2ldehwmwuhc4zzz","FUZULI","+04:00","39.59445","47.19917","0","0",,"9048"
"f433ijb4bscual9xu9r9pr01","PED","LKPD","Pardubice Airport","d0ewmwu0vgqs1zn7fzcebwc1","Pardubice","+02:00","50.01334","15.73862","0","1",,"6123"
"f44qbaeg5xbnj7dc47p0za5x","KZF","AYKT","Kaintiba Airport","axpt2v9e460noaqop2iuhkad","Kaintiba","+10:00","-7.8","145.89999","0","0",,"3664"
"f46p558qqtzpuszyuo669hlm","OHS","OOSH","Sohar Airport","cftocygk05g9rpzcjd2t103f","Sohar","+04:00","24.39028","56.62306","0","1",,"7516"
"f47jme6aqnnxcy03lpw06yn9","MUX","OPMT","Multan International Airport","zk27724vxky76l88hjolpkxs","Multan","+05:00","30.20334","71.41917","1","1",,"5414"
"f49xmi6oc52yxcl8t0h8e61k","UII","MHUT","Utila Airport","i4xun9gt5gmvlowq2ge3x4of","Utila","-06:00","16.08","-86.88","0","1",,"8398"
"f4cr5te81tkb76bo0wfzl1yo","YNM","CYNM","Matagami Airport","wxrd161qou9gycbztzp7wqux","Matagami","-04:00","49.77","-77.8","0","0",,"4939"
"f4een4k5kyh2u5xu2t2lxuwc","EDW","KEDW","Edwards Air Force Base","s35qbby04rjff86i7yrtpu8e","Edwards","-07:00","34.91639","-117.8919","0","1",,"2201"
"f4pjh13gp63npzmyri7rmaff","LSQ","SCGE","María Dolores Airport","dp70bojzndni9ypjfpmgyn41","Los Angeles","-04:00","-37.40166","-72.42555","0","1",,"4864"
"f4u2xg0z0agsqod968caekdl","ETE","HAMM","Genda Wuha Airport","vfoy2xlpxg1knnjvxii56gbt","Metema","+03:00","12.95473","36.15556","0","1",,"2694"
"f4u4x31m5imt287j7222yiww","MHR","KMHR","Sacramento Mather Airport","k0d3qsovh9kvz3orw9tcf898","Sacramento","-07:00","38.55695","-121.2983","0","0",,"6931"
"f4yhw7vf4rndn0qd9i91tdau","KDZ","a146","Katugastota Airport","ysyat0jphj8r88mmqdfzc0lc","Kandy","+05:30","7.32973","80.64","1","0",,"3807"
"f506z30uiyuq3kf58j3qokv0","DDC","KDDC","Dodge City Regional Airport","rezjsxkrt3jh7mhl1aymo1rg","Dodge City","-05:00","37.76334","-99.96555","0","0",,"2056"
"f518zrn0ci9kar2n3i46ke2s","LMY","ag9m","Lake Murray Airport","h3hn97baq8dqtm5ytl6r8czz","Lake Murray","+10:00","-6.85","141.39999","0","0",,"4249"
"f52wtrmeag3pl7f7k9hfpegh","SWQ","WADS","Sultan Muhammad Kaharuddin III Airport","f5o9n3y2fhdcvp6fv0f88tor","Sumbawa","+08:00","-8.48888","117.4117","0","1",,"7739"
"f537usb8i8992leopfpmtjg2","HSI","KHSI","Hastings Municipal Airport","nms34kmifurmldccdc5uwi6s","Hastings","-05:00","40.6","-98.43","0","1",,"3076"
"f54bov9b5smn42uwv4amntij","GCK","KGCK","Garden City Regional Airport","zs8l955eawhgzn66am60142m","Garden City","-05:00","37.92778","-100.7203","0","1",,"2652"
"f58cez7tjy7nvs2v59y3u5hx","EOS","KEOS","Neosho Hugh Robinson Airport","yw9xsog60aq9dz22444k3o7n","Neosho","-05:00","36.80667","-94.39111","0","1",,"5600"
"f5j8tqjqxeh6p3u6pn8awq85","YGQ","CYGQ","Geraldton Greenstone Regional Airport","tssd8sxkadlb1afba0vhgkss","Geraldton","-04:00","49.77834","-86.93944","0","0",,"2730"
"f5k7y1egm5mlmwa7u9c6kkyu","MTH","KMTH","Florida Keys Marathon International Airport","h7fhftdm0uejp7eycx7lfxvx","Marathon","-04:00","24.72528","-81.05166","0","1",,"2480"
"f5owzup6glfj9h6thqvoq580","LVS","KLVS","Las Vegas Municipal Airport","iragipsmzpe05ov9qrsywage","Las Vegas","-06:00","35.65","-105.2","0","0",,"4329"
"f5s0t02ob6ja6cn1xu4mp14f","DBB","HEAL","El Alamein International Airport","hmt4ws1dcoa8urw2u9xk4her","El Alamein","+03:00","30.925","28.46056","0","1",,"2220"
"f5uuuxlwaenx6gkdx76ijkcr","GUR","AYGN","Gurney Airport","nw5in6gsark181534t7y52j2","Alotau","+10:00","-10.31111","150.33749","1","1",,"2977"
"f61x0if0ujybt5aqtael1jk5","CJU","RKPC","Jeju International Airport","kixjusfeknwotpm883z0neq5","Jeju","+09:00","33.51139","126.4931","9","1",,"3513"
"f68th4msxr3haspwalzh18gv","WLO","YWTL","Waterloo Airport","h9pmuwjhmw56uircfqxi8ys8","Waterloo","+09:30","-16.63","129.3","0","0",,"8635"
"f6iilg4ic56qt2bda5tx83i5","DBP","AYDB","Debepare Airport","hs148788onq90k4nbrbjuria","Debepare","+10:00","-6.28305","141.89999","0","0",,"1932"
"f6kvy6hqotk0qkbitzixqo9l","ORX","SNOX","Oriximiná Airport","ezzxus3w18gjcuec1au369cm","Oriximina","-03:00","-1.71416","-55.83611","0","1",,"5955"
"f6rjyoni7lpvot0iqa2w6mhq","INL","KINL","Falls International Airport","c3ivh3lx21u5k0bgtg3jwp3c","International Falls","-05:00","48.56612","-93.40305","0","1",,"2413"
"f6v8p7wr17cg4bfc5osxleh5","JAC","KJAC","Jackson Hole Airport","rbc8zpugpl4dfnmqzco11tmt","Jackson","-06:00","43.60723","-110.7378","1","1",,"3464"
"f6vbasf0hd6e7ezjep46uw1o","HBQ","z8yt","Haibei Qilian Airport","szim0j0cwnec6bxr798cvx4a","Qilian","+08:00","38.00889","100.6425","0","1",,"3003"
"f77k9kdy4upn7egovsfe1ebm","GUA","MGGT","La Aurora International Airport","dye80nnrr8sa24g7i1ljulju","Guatemala City","-06:00","14.58334","-90.5275","3","0",,"4181"
"f78plsfo73h07hy4qnrj0hi7","CBC","ha4u","Cherrabun Airport","oo19aeez406ng31wfbuo69q8","Cherrabun","+08:00","-18.91722","125.5364","0","0",,"1494"
"f7ahucrabg8aftg389xoqmze","BWD","KBWD","Brownwood Regional Airport","w6y5vx77rf2q6z59k3k1mata","Brownwood","-05:00","31.79389","-98.95666","0","0",,"1123"
"f7d9gki46cheflt4acj0s6bm","NTO","GVAN","Agostinho Neto Airport","e4t9x9i9rnm5nzv3hpjecsh3","Ponta do Sol","-01:00","17.05","-25.17","0","1",,"72"
"f7e2zwp06cpmckfxmjxv04jp","HIA","ZSSH","Huai'an Lianshui Airport","nxfs2tr75i72s3pfkt2w8zye","Huai'an","+08:00","33.78695","119.1286","1","1",,"3238"
"f7ehak7r1079y7xnpkpcwqp6","HLZ","NZHN","Hamilton Airport","ioozvybjsrt2x83o3lbeytqn","Hamilton","+12:00","-37.86555","175.33279","1","1",,"3033"
"f7f3ozaou12xi3zyr9zx222j","VLI","NVVV","Bauerfield International Airport","z89gslmisiu43gq3mnq2whod","Port Vila","+11:00","-17.69944","168.3197","8","1",,"740"
